Date,AC,PUMA,MFC,XIT,XRE,XMA,XMV,XDV,XMD,XSP,XIN,XCB,XSB,XLB
2014-02-05,-0.009302393,0,0.010075747,0.011049843,0.014277067,-0.008224254,0.003888356,0.005523796,0.005965321,-0.001989896,0,0,-0.001046142,-0.006366153
2014-02-06,0.036701367,-0.048790164,0.010471003,0.003291214,0,0.007479205,0.006875923,0.013050352,0.010564226,0.012865077,0.016291832,-0.003797566,0,-0.00548922
2014-02-07,0.001286174,0.048790164,0.002971687,0.0010948,0.000644732,0.021379392,0.008953682,0.004172941,0.00461285,0.012701612,0.010872373,0.000475681,0,0.003205922
2014-02-10,-0.001286174,0,-0.009940159,-0.002190701,0.001286301,0.018787003,0.002119889,-0.001666569,-0.000418397,0.001939934,-0.00376852,0.000475063,0.001394583,-0.003664611
2014-02-11,0.00641439,0,0.022717129,0.009820141,0.001285354,0.017737172,0,0.002084118,0.006675122,0.010602368,0.015917842,-0.001901609,-0.000696828,-0.001377919
2014-02-12,-0.228914648,-0.048790164,0.02077849,0.001085198,-0.001285354,-0.017737172,0.003804256,0.004154245,0.000831055,0,0.000464356,-0.000476557,-0.001395467,-0.004144531
2014-02-13,-0.046060773,0.048790164,-0.000478123,0,0.003851317,0.014920166,0,0.004962496,0.005386614,0.00573625,-0.000464356,0.000951513,0.000697712,0.00552245
2014-02-14,-0.034249923,0,0.024108831,0.002166771,0.00765802,0.013310143,0,0.004938364,0.007820368,0.005229349,0.000464356,0,0.000697755,0.000917559
2014-02-18,-0.024692613,-0.100083459,-0.014584932,0,0.006336791,0.000695658,0.007984909,0.00041068,-0.000819996,0.001421502,0.008782213,0.003325107,0,-0.001376914
2014-02-19,0.045383006,0.051293294,-0.001423132,0.002162184,-0.000631717,-0.012596268,0.002090796,0.001229788,0.00123012,-0.005698117,-0.006000538,0,0.000696828,0
2014-02-20,0.018597324,0,0.005679271,0.015005688,-0.001265029,0.028464131,0.004168366,-0.002873086,0.005313654,0.00617152,0.004619077,-0.001423814,-0.000696828,-0.000459501
2014-02-21,0.003344485,0,0.007522865,0,-0.001272894,0,0.000831802,0.000741732,0.001629237,-0.001894905,0.002761251,0.003470329,0.001186635,0.005148778
2014-02-24,0.001668057,0,-0.000943505,-0.005333301,-0.009593332,-0.003428213,0.000830691,-0.000411798,0.003656281,0.006145264,0.008237892,-0.000473973,-0.000348579,0.000916986
2014-02-25,-0.010050336,0,-0.001888332,0.004268895,0.003848424,-0.008275755,-0.000830691,0,-0.006101284,-0.001886967,-0.004568434,0.001897403,-0.000349406,0.003200878
2014-02-26,0.016694879,-0.051293294,-0.011407363,0.022117921,0.001279823,-0.000692919,0.001246067,-0.000412155,-0.000408183,0.000943848,-0.000457625,0.001420953,0.001047235,0.002736066
2014-02-27,-0.003316753,-0.054067221,0.013295695,0.002081186,0.005101685,0.003459045,0.002073142,0.003704407,0.001223948,0.004236674,0.001830587,0.002363281,0.000697166,0.005449777
2014-02-28,-0.006666691,0.054067221,-0.009002419,-0.013605592,0.007604894,-0.005540077,0.003721515,0.001232069,0.008928529,0.003282213,-0.002289065,0.00047187,0.000348885,-0.000906407
2014-03-03,-0.028839997,-0.054067221,-0.000952151,-0.004224006,-0.008877603,0.003466162,-0.003721515,-0.004936476,-0.004454025,-0.00799062,-0.018501851,0.000472294,0,0.001811482
2014-03-04,0.017065261,0,0.009010885,0.011573001,0.005082435,0.003454416,0.004546485,0.002471253,0.007681352,0.015453291,0.019876012,-0.004254285,-0.001046051,-0.007265699
2014-03-05,0.015113638,0.054067221,0.002828883,-0.008403396,-0.005719647,0.006187841,0,0.003695033,0.00201158,0,-0.000915683,0.001419567,-0.00034925,-0.000456379
2014-03-06,0.076961041,-0.054067221,-0.000941977,-0.004228376,0.001273322,0.007510822,0,0,0.001606336,0.001857077,0.006392535,-0.00331711,0,-0.004569718
2014-03-07,-0.013986242,0.105360516,0.00376281,0.016807184,0.001908783,-0.017845291,0,0.000409931,-0.002008447,0.000927168,-0.005019412,0,0,-0.00367196
2014-03-10,0.009345862,-0.051293294,0.003748845,-0.008368424,-0.003182105,-0.007647035,0.003704406,0.000819234,-0.00281862,0,-0.004584956,0.001897543,-0.000697985,0.00367196
2014-03-11,-0.064021859,0,0.003268794,-0.018018392,0.004451879,-0.009817761,0,0.000409736,-0.002422001,-0.004644672,-0.006454781,0.00094684,0.001047235,-0.00137615
2014-03-12,0.008230499,0,0.001397567,0,-0.000634785,0.017464796,0.001642071,-0.000409736,-0.001213552,-0.000465793,-0.006961953,-0.00047334,0.000697166,0.006857903
2014-03-13,-0.059088916,0,-0.023552797,-0.010752992,0.000634785,0.008275755,-0.00205292,-0.003691044,0.000404913,-0.010770256,-0.020706775,0.003780786,0.001045015,0.007262337
2014-03-14,-0.031804801,0.051293294,-0.011023584,-0.004333548,0.002534326,0.003428213,-0.000822464,-0.001233154,0.000808639,-0.003301323,-0.002857238,-0.000944164,0.000348476,-0.002717352
2014-03-17,0.012489012,-0.051293294,0.003848745,0.009724449,-0.001266558,-0.016563521,0.000411394,0.002054557,-0.001618331,0.009870974,0.01232237,0.00047187,-0.002090658,-0.003179326
2014-03-18,0.051825068,0,0.007651828,0.008565446,0.003795168,0.000695658,0,0.007361933,0.006858952,0.006991326,0.004230402,0.001414793,0.001394023,0.001817363
2014-03-19,0.010050336,0,0.003328998,0.005316289,-0.005085529,-0.017891653,0.00751203,-0.001718046,0.001213751,-0.006056302,-0.003759306,-0.005117344,-0.002061195,-0.005389704
2014-03-20,-0.033901552,0,0.02578079,0.007395868,-0.001275855,0.004255363,-0.000822835,0.002453906,-0.000404008,0.006520587,-0.002828768,-0.000475504,0,-0.001376359
2014-03-21,-0.017391743,0,-0.00510319,-0.01805686,0.000637784,0.001414491,0,0,0.001212572,-0.003720646,-0.002837155,0.000950393,0.000349361,0.002292344
2014-03-24,0,0,0.004177139,-0.002145847,0.001275141,-0.033779749,-0.004123789,0.000408092,-0.008113567,-0.004202831,0.000473429,0.00047421,0,0.003653969
2014-03-25,-0.014134511,0.051293294,0.003698583,0.005356057,0.003179672,0.009458086,0.002063969,0.000816484,0.006091252,0.003270159,0.010358165,0.000474503,0,-0.000456699
2014-03-26,-0.016143848,0.182321557,-0.011603815,-0.010741248,-0.001907144,-0.029392154,0,-0.002451515,-0.006906256,-0.006551313,0,0.001423131,0,0.001823174
2014-03-27,-0.033091255,-0.042559614,-0.007027432,-0.011950088,0.002541886,0.002978299,-0.005790204,0.000818127,-0.000407652,-0.001409108,0.006535667,0.001419558,0.000699148,0.001366082
2014-03-28,-0.036159981,0.122602322,-0.011823186,-0.012094821,0.007585064,0.011090543,0.007850025,0.005704919,0.009740136,0.004222283,0.007418025,0.000945641,-0.000349337,-0.000454556
2014-03-31,0.069251236,-0.080042708,0.014171297,0.002210066,0.006903037,-0.0066397,0.005335464,0.005268814,0.002823032,0.008855736,0.005527424,-0.000472386,0,-0.00593197
2014-04-01,0.045944476,-0.042559614,0.008407415,0.001103155,-0.002504791,-0.007429142,0,0.00322794,0.002815232,0.006475504,0.007322672,-0.001419791,-0.000349811,-0.000458693
2014-04-02,0.018820059,0,0.004177139,0.016402733,-0.001882427,0.01480406,0.002861395,0.002013017,0.010387733,0.002302652,0.003186569,-0.00427073,0,-0.005509193
2014-04-03,-0.024014876,0,-0.003247494,0.00324835,-0.001886172,-0.008115257,-0.00204304,-0.001609847,-0.00278571,-0.000460221,-0.000454528,0.000950975,-0.001049507,0.002758681
2014-04-04,0.236936873,0,-0.012625677,-0.014153689,0,0.001480291,0.00204304,0,0.005167632,-0.012968876,-0.004101244,0.001423602,0.001399318,0.004580229
2014-04-07,-0.023563114,0,-0.021884734,-0.02217367,0.003768599,-0.009661944,0,-0.001612078,-0.01116411,-0.010780563,-0.006412976,0.000474732,0,0.003194243
2014-04-08,0.062520357,-0.044451763,-0.004821461,0.006703798,0.006873136,0.014089955,-0.001633985,0.002014661,0.005996478,0.0047015,-0.007380329,0.000473859,0.000699079,-0.001367996
2014-04-09,-0.015936592,0.087011377,0.007703262,0.019846191,-0.003118686,0.001471737,0,0.002813978,0.006356518,0.010265725,0.009216624,0,-0.000349743,0.000912612
2014-04-10,-0.023020651,-0.042559614,-0.027226101,-0.023192573,0,-0.011090543,0.00040858,-0.004425285,0.001582824,-0.020164507,-0.018518865,0.000947562,0.00069844,0.000910562
2014-04-11,-0.020761991,0,-0.007420114,-0.00897862,0.01056307,-0.011215088,0,-0.00363551,-0.013134551,-0.009041315,-0.004683803,0.003781167,0.001047075,0.001820431
2014-04-14,0.033015378,0.042559614,-0.008476494,0.004499488,0.004316966,0.011215088,-0.003685045,0,0.003599125,0.007619032,0.007017681,-0.00141573,-0.000349167,0.000455038
2014-04-15,-0.016371443,0,0.004496001,-0.007887542,0.003685358,-0.006713834,0,0.002021116,-0.000798535,0.006619565,-0.003269065,0,0,0.003174829
2014-04-16,0.017723709,-0.042559614,0.015335918,0.006764567,0.006112337,0.002989429,0,0.007644843,0.009147296,0.010313907,0.013011268,-0.000945646,0.000349167,0.001358089
2014-04-17,-0.013605652,0.042559614,0.014135976,0.011173206,-0.001219558,-0.005237401,0.011013728,0.003600121,0.005526534,0.001398313,0.005983849,0.001417327,-0.000349167,-0.003171408
2014-04-21,0.017651511,-0.042559614,-0.006312245,0.003327822,-0.000610337,-0.006020019,0,-0.002399142,-0.001575723,0.003719285,0.002750155,-0.002363286,0,0.002265944
2014-04-22,-0.005398124,0,0.012103895,0.001106718,-0.00183287,0.012003525,-0.001217639,-0.000800754,0.00314964,0.004629463,0.002742088,0.000945959,-0.00034841,-0.003173966
2014-04-23,0.041092594,0,-0.008700139,0.006615303,-0.006963758,0.008169094,0,0.000562747,0.000785623,-0.002312026,-0.001827184,0.002462671,4.39544E-08,0.00400312
2014-04-24,-0.013072082,0,0.007255096,0.002195313,0.008006964,-0.002962938,0.002028897,0.002006448,-0.001572295,0.001850415,-0.001830587,0,0,-0.001363291
2014-04-25,-0.005277057,-0.044451763,-0.015541598,0.01307211,-0.006771296,0.01033218,-0.002028897,-0.002408318,-0.00039352,-0.008352777,-0.004591624,0.00141854,0.001048773,0.00272371
2014-04-28,-0.02139119,0,-0.006383164,-0.009787904,0.003083651,-0.011073924,0.003649035,0.00040187,-0.002758361,0.003720646,0.002757152,-0.002838838,-0.000349967,-0.007735972
2014-04-29,0.047502334,0,0.006872771,0.005449657,-0.000616027,0.008869073,0.004441666,0.003209036,0.005901814,0.004632131,0.006404818,0.000473571,0.000349967,0.00228137
2014-04-30,-0.023469135,0.044451763,0.006825785,0.00865795,0.00123177,-0.002209965,0.004822904,0.004794388,0,0.003229475,0.000455713,0.001419303,0,0.002730893
2014-05-01,0.020888488,0,0.007744425,0,-0.003699394,-0.00221486,0.00240351,-0.000399025,0.003524804,-0.000460753,0.003185351,0.00330398,0.000698118,0.004082851
2014-05-02,0.014111844,0.122602322,0.011982356,0.017094501,-0.002473728,0.01394501,-0.000801047,0.004376546,0.009338539,-0.00184498,-0.000909024,0.000472207,0.000697982,0.000905175
2014-05-05,-0.003828977,-0.039220713,-0.006692367,-0.007442955,0.003708253,-0.007315334,0.002000088,-0.001589695,-0.00232665,0.002766013,-0.000909851,0.000470189,-0.001046695,0
2014-05-06,0.058365415,-0.040821995,-0.023782006,-0.027043358,-0.001852073,-0.006629676,-0.003201229,-0.001591509,-0.003110026,-0.009250671,-0.00593491,-0.000470189,0.000348713,0.001807326
2014-05-07,-0.004836769,0.040821995,0.011233192,-0.023295386,0.011063318,-0.01040151,0.000801306,0.003974838,-0.001169204,0.006484659,0.001372962,0.00094099,0,-0.000903476
2014-05-08,0.013245227,0,0.002910118,-0.009019211,-0.004902179,-0.005241323,-0.001202628,-0.001985295,-0.00979464,-0.001386143,0.000913776,-0.001413197,0,0.001354466
2014-05-09,-0.031594365,0.039220713,-0.010286662,0.002262364,0.004290578,0.000750667,0,-0.00278586,-0.003549153,0.001847537,0.005012551,0.001883712,0.000697982,0.000451482
2014-05-12,-0.016179569,0,0.010773533,0.014582361,0.006704877,0.013412648,0.005996977,0.005167229,0.008262486,0.009644259,0.007246684,-0.001883712,0,-0.003614971
2014-05-13,0.038158476,0,-0.000487163,0,-0.006093276,0.002217974,0.001194942,0.00158493,0.001566139,0,0.003603629,0,-0.000348645,0.004066313
2014-05-14,-0.007272759,0.037740328,-0.008810426,-0.00894849,0.000610471,0.006625279,0.000397747,0.002767257,-0.000390791,-0.004121989,-0.002701633,0.005639313,0.001394771,0.0080821
2014-05-15,-0.038442427,0,-0.013363326,-0.015855421,0.010935992,-0.014037901,-0.005186157,-0.003162704,-0.007070108,-0.008757821,-0.005424741,0.000468276,0.00069716,0.003126101
2014-05-16,0.020025701,-0.037740328,-0.010014723,0.003418839,0.004220728,-0.006719092,-0.00240351,-0.004366481,-0.004345106,0.003235551,0.002716193,0.002338735,0.000348179,0.002226382
2014-05-20,0.003710579,0.037740328,-0.002015595,-0.002277824,0,0.002244935,0,-0.001990231,-0.003569537,-0.002309994,-0.007259719,-0.001870231,-0.000348179,-0.000889896
2014-05-21,-0.026267927,-0.076961041,0.016504459,0.012464665,-0.007852474,0.001493557,0.005199405,0.007939403,0.007520347,0.007832264,0.005902342,-0.003282225,-0.001045265,-0.004909228
2014-05-22,0.032421792,-0.174353387,-0.00596988,0,-0.000606403,0.000746105,0.004775322,0.005913694,0.004720652,0.003207487,0.00361497,-0.002351472,0,-0.002240036
2014-05-23,0.018237588,0.046520016,0,-0.001126771,-0.000792936,-0.003735535,-0.001986972,0.000157488,0.000392248,0.003653102,0.005846712,0.002970352,0.000768158,0.003368578
2014-05-26,0.00839837,-0.09531018,0.012890755,0.004499488,-0.001219958,-0.001498277,0,0.001969867,0.001959843,0.000910962,-0.001795315,-0.002828056,0,0
2014-05-27,0.009512557,0,0,0.005595938,0.000610447,-0.021213135,0.000795452,-0.000393698,-0.006284739,0.005449696,0.007607927,0.002358047,-0.000348879,0
2014-05-28,0.04058528,0,-0.014888711,-0.003353965,0.001219308,-0.013102144,0,-0.002365392,-0.001182552,-0.00090642,-0.000892109,0.004229796,0.001046752,0.008484263
2014-05-29,0.032423187,0,-0.003004589,0.007808258,0.001826601,0.000775445,-0.005980342,-0.005937036,-0.000789226,0.00497397,0.004452437,-0.000468946,-0.001046752,0.000889074
2014-05-30,-0.026757449,-0.051293294,-0.004523765,-0.005571099,-0.006713627,0.006182175,-0.004407648,-0.000793839,0.001183774,0.002252956,0.000444314,0.000468946,0.001046752,-0.000444593
2014-06-02,0.022347299,0,0.013510511,-0.006726345,0.009143823,-0.003086057,0.003207246,0.003965276,0.003542553,0.000449871,0.005314453,-0.002348146,-0.001046752,-0.003561762
2014-06-03,0.014262447,0,0.018710473,0.001124238,0.002424397,0.00077245,0.002399465,0.003160938,0.005485962,0,-0.00398326,-0.000940638,-0.000349438,-0.005366981
2014-06-04,0.035316672,0,0.00922579,0.00894849,-0.002424397,0.000772022,0.003189991,0.004329864,0.005844515,0.002246882,0.0004433,0,0.000349438,-0.003143695
2014-06-05,0.043216601,0,0.003377307,0.001113077,0.004238473,0.005386608,0.000397747,-0.001179827,0.00465117,0.006709855,0.003539961,0.000940638,0.000348879,-0.000449691
2014-06-06,0.052953547,0,0.002885722,0.011062065,0,0,0.003178436,0.000786667,0.002703347,0.004004408,0.005725457,0,0,0.003593386
2014-06-09,-0.037960762,0,0.000480792,0.002197626,-0.002419531,-0.000767705,0.001585313,0.002747122,0.001926243,0.001331298,0.001316587,0,-0.000348879,0.002239515
2014-06-10,0.048412164,-0.054067221,-0.001441415,-0.001098209,-0.006685535,0.016755758,-0.00079197,0.002347907,0.000769769,0,-0.001316587,-0.000469793,0.000348879,-0.002239515
2014-06-11,-0.025851128,0,-0.006753944,0.004386014,-0.004277229,0.004521607,0,-0.004309627,0.001920968,-0.003109139,-0.00484252,0,-0.001047922,0.000448392
2014-06-12,-0.100951669,0,-0.009238814,-0.003287805,-0.004295508,0.015665931,0.00079197,-0.000785402,0.003831461,-0.007142738,-0.003536661,0.000940132,0.001745795,0.00313244
2014-06-13,0.03583102,0,0.000976467,0.005473422,-0.003079964,0.005167963,0,0.004313181,0.004197534,0.00268423,0.000442711,0,-0.000697874,0
2014-06-16,0.00619197,0.054067221,0,0.004357544,-0.003708331,0.00440857,0.005135289,0.003124781,0.003801111,0.000893465,-0.000442711,0.000469735,-0.000348879,0.00044679
2014-06-17,-0.003091193,0,0.019812424,0.0032554,0.004325273,0.005118993,0.003932635,-0.00078066,0,0.003120377,0.000442711,-0.001880711,-0.000349438,-0.001788107
2014-06-18,-0.019802627,0,0.006200722,0.006479567,0.004755454,0.016404766,0.000986647,0.002112274,0.003768206,0.007684059,0.006536,0.002028056,0.000454943,0.002466307
2014-06-19,-0.001053186,-0.111225635,-0.00047572,0.006437852,-0.001850096,0.02909021,-0.00078926,-0.001955825,0.001898236,0.000889428,0.004896832,0.000940709,0.001049485,0.000895367
2014-06-20,-0.006342516,0.111225635,0.015108954,0.004268895,0.010438937,-0.009132603,-0.001976174,-0.00156729,-0.004180247,0.001776985,-0.00177772,-0.004244335,-0.001399719,-0.004934405
2014-06-23,-0.07255929,-0.054067221,-0.009889361,0.002127681,-0.006127107,0.008432937,0,-0.000784421,-0.001524193,0,-0.002672576,0.000473365,-0.001050868,0
2014-06-24,0.024776042,-0.057158414,-0.002369301,-0.006396575,-0.000615338,-0.018362264,-0.004360626,-0.005510008,-0.005353952,-0.007126763,-0.005815672,0.001887837,0.001050868,0.004039039
2014-06-25,0.013259863,0,-0.002374572,-0.001070198,0.005520042,0.00071255,0,-0.000788964,-0.001919177,0.005349778,-0.003595506,0.001883133,0.000700214,0.000447908
2014-06-26,0.031336978,0,0.004743874,0.004273552,0.003053117,0.004264515,0,0.002760739,0.001919177,-0.000889428,-0.000450306,-0.000470307,0,0.005356953
2014-06-27,0.010582109,0.057158414,0.003778637,0.004255366,0.003044757,-0.000709516,0,0.007064283,0.002297929,0.001778415,-0.000901108,0.001880986,0.000699505,-0.001782195
2014-06-30,0.003152919,0,0,0.021009281,-0.001825985,0.011992929,0.009490304,0.003903254,0.006862226,-0.00044447,-0.003613597,0.000939645,0.001397501,0.006667766
2014-07-02,0.012513198,-0.057158414,0.010319364,0.017517264,-0.002438469,0.005594699,0,0.003888078,0.006060989,0.00708618,0.013483366,-0.00282063,-0.002097006,-0.01203505
2014-07-03,0.018481019,0.057158414,0.006511639,-0.013368028,-0.004895887,-0.003492912,0.002358276,0.001163285,0.000377236,0.005720599,0.007117796,0.000470307,0,0.000448386
2014-07-04,0.0221337,0,0.01152315,0.005162684,-0.00122775,0.003492912,0.002744637,0.000774869,0.00037769,0,-0.000886945,0,0,-0.001794564
2014-07-07,-0.020101179,0,-0.003212839,0.003084865,-0.004309365,0.002089921,-0.006284533,-0.001550512,-0.009478699,-0.003957182,-0.00891276,0.000941161,0,0.003138704
2014-07-08,-0.030930301,-0.057158414,-0.005070358,-0.016563403,-0.003088577,0.006243233,0,-0.003107732,-0.004582057,-0.005743147,-0.011253777,0,0.001398915,0.007580874
2014-07-09,0.017644464,0.057158414,0.001385295,0.01963878,0.001236481,0.008950264,0.004324721,0.005045828,0.005343549,0.003538253,0.001809078,0.001409162,-0.001398915,0.001331834
2014-07-10,-0.010341354,-0.057158414,-0.009272267,0,0.006775289,-0.015193497,-0.001963366,-0.002325738,-0.005343549,-0.003538253,-0.012275758,-0.000469076,0.000350076,-0.001331834
2014-07-11,0.005184045,0,-0.000931945,0.001023028,0.00184026,0.017931374,0,-0.001942265,-0.002298996,0.000885787,0.003197234,0.002345276,0.001397901,0.001775323
2014-07-14,-0.012487155,0,0.019848117,-0.003072136,-0.00184026,-0.01376474,0.001571226,0.003105551,-0.001919634,0.005297964,0.007721766,0.000468675,0.000349028,-0.000443489
2014-07-15,0,0,0.004560208,-0.002053501,-0.000613828,-0.016771955,0.00039214,-0.001550904,-0.008103428,-0.001762937,-0.001358031,-0.001875511,0,-0.000443439
2014-07-16,-0.010526413,0,0.005897282,-0.02076919,0.006123636,0.011212702,0.008982706,0.007733508,0.007334756,0.003962161,0.008122693,-0.000469364,-0.000698091,0.004869811
2014-07-17,-0.019231362,0,-0.008630979,-0.009488733,0.001829222,0.013840872,0,-0.001927576,-0.000384861,-0.011044955,-0.014030809,0.004216496,0.001744882,0.007480554
2014-07-18,0.045342506,0,0.00636722,0.011585096,-0.000609525,-0.004822762,0.002717899,0.002697498,0.001153533,0.009286042,0.008622904,-0.000467038,0,-0.002193417
2014-07-21,0.001030397,0,-0.00545518,-0.007356719,0.000609525,-0.002766354,0,-0.000769922,-0.00192342,-0.00176221,-0.004075122,0.002335541,-0.000348357,0.004383252
2014-07-22,0.002057614,0,0.001821657,0.00315959,0.005469537,-0.000692503,0.003097103,0.004995075,0.006907271,0.005277045,0.006782674,0.000932818,0.000348357,0.002621986
2014-07-23,0.00614756,0,-0.0050171,0,0.003630241,0.000692503,0,0.003061462,0.003816836,0.002190798,0.001801046,-0.001866569,0.000349021,-0.000873576
2014-07-24,-0.012333147,0,-0.000457239,0.002100766,0.002967395,-0.008344668,0,0.002297109,-0.00114342,0,0.003592163,-0.000468563,-0.001363397,-0.006106818
2014-07-25,-0.003107201,0,0.010466191,0.003143039,-0.003634684,0.022100242,0.011911908,0.001146692,0.002665918,-0.004825988,-0.003142352,0.002340499,0.000349638,0.005274174
2014-07-28,-0.006243517,-0.060624622,-0.000905505,-0.006295894,0.004842639,0.004089874,-0.001911856,0.00152637,-0.002284618,0.00043973,0.000898791,0,0.000349603,0.002627299
2014-07-29,0.021683865,0.060624622,0.000905505,-0.004219551,0,0.000680232,0.003057199,0.001905781,0.001142892,-0.003963708,-0.000898791,-0.001871682,0.001048337,0.003927689
2014-07-30,-0.00204499,-0.060624622,0.016611054,0.01573199,-0.007273153,-0.00340498,0,0.003420017,0.001521965,0,0.003142352,-0.000468816,-0.001048337,-0.008748733
2014-07-31,-0.016512243,0,-0.008046281,0.023651343,-0.007325502,-0.016506639,0,-0.009912372,-0.009935157,-0.020058849,-0.016723665,0.000468816,0,-0.000440536
2014-08-01,-0.032789823,0,-0.016290321,0.00405684,0.005499035,-0.001387938,-0.014604579,-0.008850998,-0.003462074,-0.003156577,-0.007319157,0.003273117,0.00174688,0.004386743
2014-08-05,-0.002152853,-0.064538521,0.001823249,-0.001012668,0.002435138,-0.001389716,0.004635301,0.001544875,-0.003087494,-0.002713649,-0.008299056,-0.0042104,-0.00034908,0.002622523
2014-08-06,-0.002157498,0,0.000455293,-0.001013695,0.001214931,0.009688668,0,-0.001544875,0.005396921,0.000452566,-0.003245927,0.003275992,-0.000349463,0.001308536
2014-08-07,-0.085637885,0.064538521,-0.012365373,-0.011218715,-0.00243134,-0.00414098,-0.005022423,-0.004261605,-0.003080361,-0.005902107,-0.006991384,0.001401033,0,0.002611463
2014-08-08,0.019802627,0,0.005514317,-0.005141541,0.001823594,0.003452144,0.002321162,0.002326098,0.006917609,0.011319767,0.005596907,0.001398758,0.001396075,0.001738239
2014-08-11,-0.01745245,0,-0.00413285,0.018386618,0.004849342,0.002752876,0,0.003865783,0.004204397,0.004044007,0.004640405,-0.000931595,-0.001396075,-0.003913782
2014-08-12,-0.002350177,0.060624622,-0.002303806,-0.006091448,-0.003028047,0.009575859,0,0.00077116,0.000381301,-0.001346119,-0.001389255,-0.002335222,0.000349463,-0.004366978
2014-08-13,-0.029852963,0,-0.00462304,0.003050362,0.001211708,-0.00068101,0.006547197,0.001155913,0.00038097,0.005820289,0.007849788,0.001401435,0.00034908,0.005237824
2014-08-14,-0.009744291,-0.060624622,0.01014305,0.002028418,0.003627724,-0.008894849,0.002683562,0.004610279,-0.003435687,0.004454492,0.00504754,0.000933788,-0.00034908,0.003042936
2014-08-15,-0.019778148,0,-0.006256807,-0.012232409,-0.00060343,-0.003442412,0.000382581,0.00038337,0.001910285,0.00044447,-0.0018328,0.000465875,0.000698299,0.003898584
2014-08-18,0.057019689,0,0.004638511,0.010203991,0.006020551,0.006187656,0.005343814,0.002296058,0.006088202,0.007523832,0.007764491,-0.000465875,0,-0.003898584
2014-08-19,0.010557283,0,0.008753712,0.001014723,0.005387569,0.002054222,0,0.006477513,0.008311297,0.006591992,0.005444597,-0.000467163,0,-0.00260819
2014-08-20,0.032149726,0,0.005945705,0.009086379,0.001192911,0.004095383,0.004178604,0.003033512,0.003005328,0.002187726,0.000452571,-0.001401033,-0.000698299,-0.003050047
2014-08-21,-0.009080653,-0.064538521,0.017179341,-0.001005449,0,-0.018563367,0,0.004155984,0.000375009,0.003054788,0.00451244,0.000467124,0.00034908,0.001308536
2014-08-22,0.018079589,0,-0.005393281,0.006018129,-5.98261E-05,-0.00208419,0.004160792,-0.002271091,0.001124138,-0.001308262,-0.003608253,0.00051557,-0.000279812,0.001092163
2014-08-25,0.002237137,0.064538521,0.004047785,0.002995358,-0.006005342,-0.002785466,0,0.003783783,0.000748936,0.005221982,0.00810076,0.000936073,0.000349709,0.00653237
2014-08-26,-0.029480593,0,-0.003596864,0.004972708,0.003007454,0.009024522,0.00864493,0,0.002989151,0.000434103,0.000896028,0,0,0
2014-08-27,-0.005770356,0,-0.000901911,0.00099176,0.000600535,-0.008327219,-0.000748451,0.003392371,0.00037305,0,0,0.000934379,0,0.004762425
2014-08-28,0.008069208,0,-0.01224748,-0.004967857,-0.001802688,0,0,-0.001505946,-0.002614053,-0.001302485,-0.004938092,-0.000934379,0.000699313,0.002157182
2014-08-29,-0.025582791,0,0.001823989,-0.005993901,-0.000601802,0.017271549,0.001870986,0.000753117,0.005221923,0.003469401,0.003145063,0.004200295,0,-0.000430587
2014-09-02,0.034725711,0,0.009972766,0.013930258,-0.000601614,-0.027075788,0,0.000752829,-0.003727349,-0.000866125,0.005815672,-0.005136368,-0.002099276,-0.012147129
2014-09-03,-0.011441772,-0.064538521,0.00853354,0.013739308,0.00180449,-0.00352477,0.005219769,0.003381791,0.000746428,-0.000866973,0.004893981,-0.000468586,0.0006999,0.001308121
2014-09-04,0.015982075,0,-0.013960769,-0.005865087,0,-0.01997239,0.00111484,-0.001877329,-0.006363562,-0.001736303,0.003544528,0,0.000350355,-0.003931143
2014-09-05,0.021289319,0.064538521,-0.005913522,-0.00294545,0.003598967,0.002159423,-0.002603431,-0.001504461,0.002250887,0.005199502,0.001326285,-0.001875152,-0.000700396,0.001311978
2014-09-08,-0.006674107,-0.064538521,0.003643269,0,-0.004200041,-0.013025059,0,-0.003770721,-0.008276947,-0.002596225,-0.003983252,0.001407041,0,-0.001311978
2014-09-09,-0.015748357,0.064538521,0,-0.003940929,-0.004822655,0,-0.000372367,0.001510252,-0.002269064,-0.006520599,-0.003554199,-0.001407041,-0.001050816,-0.004386179
2014-09-10,-0.00911168,-0.064538521,0,0,-0.006060215,-0.009513393,0,-0.000754869,-0.002654342,0.003917323,0.007095366,-0.001878739,-0.00035075,-0.001319358
2014-09-11,-0.002290952,-0.068992871,0,0.016642647,0.001215207,0.01096909,0,0.001886105,0.001517485,0.000868382,-0.004428729,-0.000941233,0.00035075,0.001759244
2014-09-12,-0.027908788,0.068992871,0.010849767,0.002908154,-0.010989175,0.001453502,0.000744966,0.002633694,0.000379265,-0.006094814,-0.002221405,-0.000940915,0,-0.005286739
2014-09-15,0.065054308,0,-0.009033435,0.001934342,-0.00801221,-0.003637683,-0.001117657,-0.00225729,-0.004938459,-0.000436948,0,0,0.000350671,0.000883056
2014-09-16,-0.009994531,0,0.000907503,-0.001934342,-0.0055849,0.000728485,0.002605694,0.000376764,-0.001142892,0.007399683,0.002221405,-0.000471773,-0.000350671,-0.004422302
